total_distance_km,average_trip_speed_kmph,ambient_temperature_C,trip_duration_min,charging_cycles,fast_charging_ratio_%,average_battery_temperature_C,battery_health_%
32432.84,52.99,38.56,34.17,583,10.3,43.44,45.0
12290.42,47.99,17.69,22.97,246,64.07,25.0,82.15
26900.9,58.7,35.51,84.22,454,29.96,36.17,62.72
17637.08,52.44,22.43,41.83,308,9.71,31.66,77.21
35675.65,23.1,33.34,45.98,620,41.59,42.58,45.0
33963.8,48.53,14.27,74.21,598,24.57,25.0,45.0
21491.85,41.42,34.7,51.04,420,63.98,45.81,60.38
27968.72,20.66,44.02,19.58,544,19.51,50.0,46.75
35450.64,30.05,11.53,45.03,651,30.35,25.0,45.0
20332.96,56.87,13.28,60.44,383,9.39,25.0,75.6
13216.78,57.04,14.33,67.54,253,14.64,25.02,84.09
30392.98,51.95,25.07,61.63,536,21.23,33.3,47.52
9582.58,59.27,20.18,19.53,180,11.31,27.69,88.19
16152.71,52.26,38.24,34.35,261,33.16,44.67,73.38
34763.36,20.41,26.58,68.69,608,10.38,37.14,45.0
29252.47,31.51,26.96,80.42,530,23.94,30.99,53.22
16748.63,21.22,35.1,13.77,278,42.6,38.74,73.0
9375.04,23.76,22.67,13.38,139,42.93,32.12,85.38
14882.77,28.75,22.36,61.47,253,42.35,31.24,80.0
12080.06,40.14,36.49,53.84,248,71.71,47.56,73.17
7867.48,53.9,37.3,22.43,182,8.88,39.85,82.55
29989.98,54.48,10.5,53.86,544,30.47,25.0,55.93
10830.73,44.65,15.03,87.96,211,52.34,25.0,82.94
18712.53,57.13,17.46,60.47,326,49.97,27.24,75.32
16048.52,40.0,22.31,45.93,240,12.3,30.38,79.3
39301.02,55.56,20.2,76.2,692,47.07,30.13,45.0
16252.6,38.16,33.4,27.03,288,33.15,37.18,79.74
4119.32,31.09,38.98,43.15,78,10.27,48.08,83.21
4503.2,56.66,16.72,52.22,79,44.85,25.0,91.92
24039.4,35.52,29.7,50.36,430,5.16,38.71,67.35
24375.18,40.14,22.87,83.68,429,32.13,27.91,68.47
17331.6,33.15,27.7,33.41,324,21.14,35.3,74.13
17841.9,46.51,31.73,14.52,290,33.09,40.13,71.25
3103.37,59.8,41.28,83.31,76,26.18,49.19,85.92
21145.31,21.02,16.73,27.37,370,47.4,25.0,75.84
20684.84,55.99,13.05,40.32,428,19.64,25.0,74.24
6832.42,20.16,31.95,52.47,116,12.8,37.83,87.85
5049.74,34.57,23.79,88.07,80,36.62,25.0,93.58
5819.33,26.74,15.7,52.82,92,7.98,25.0,92.64
4940.1,50.29,14.1,45.82,78,35.13,25.0,93.94
24778.62,22.02,29.56,56.69,466,7.95,36.64,65.27
8662.82,42.14,20.52,87.66,156,46.49,25.0,86.62
10805.78,31.8,44.91,75.44,221,25.72,50.0,72.87
7769.31,25.35,24.21,23.52,153,26.35,32.39,86.37
38355.58,50.87,17.43,74.26,698,6.18,25.0,45.0
34330.08,28.7,32.01,77.29,634,4.2,37.15,45.0
9989.3,28.95,18.55,65.26,212,13.73,25.0,85.59
13775.09,31.0,27.29,62.58,267,24.3,36.37,79.26
9185.82,43.47,26.89,45.27,174,57.3,36.48,82.96
20183.16,46.39,25.87,61.34,378,17.85,31.12,72.61
1764.81,20.7,37.86,69.01,50,25.99,39.72,90.17
27183.35,29.67,17.58,19.83,559,26.25,25.69,55.6
21403.17,37.24,41.65,30.59,402,14.58,50.0,63.08
36046.92,33.28,37.7,25.53,671,22.75,41.92,45.0
7411.31,55.37,21.66,77.3,134,24.68,28.35,91.23
32360.26,51.51,16.32,64.4,531,48.53,25.0,47.6
31886.48,45.04,19.78,46.06,573,48.91,26.72,45.0
5960.07,33.52,21.64,76.08,110,6.46,32.51,91.28
16543.81,48.03,29.49,67.34,280,4.02,33.34,77.95
7635.95,53.75,11.62,83.09,118,29.69,25.0,90.61
10934.1,43.79,42.0,16.14,190,18.16,49.09,75.2
11266.6,51.38,13.45,50.73,224,18.87,25.0,84.17
22693.22,49.96,19.77,66.54,444,62.47,27.23,72.34
17045.03,42.87,13.83,26.6,314,42.94,25.0,79.29
37961.58,32.49,18.98,36.17,676,29.73,25.0,45.0
5928.44,49.83,39.32,43.52,99,27.68,45.63,82.85
38973.99,28.27,31.53,73.55,711,31.11,44.62,45.0
9994.91,51.18,17.96,49.49,187,28.61,28.44,87.27
31142.08,52.18,40.51,49.43,577,59.57,47.32,45.0
14219.83,52.89,38.02,44.47,248,55.03,47.28,70.91
6580.17,38.92,36.38,28.29,133,6.92,45.37,83.82
34457.68,27.7,39.67,83.85,638,46.12,40.53,45.0
13045.58,23.99,31.69,35.42,227,27.53,37.26,78.98
26695.36,49.73,27.55,55.4,442,32.49,30.25,65.75
23091.3,55.45,23.09,21.9,398,13.69,30.18,71.94
19398.5,46.03,17.83,44.74,392,0.37,28.43,75.25
20336.96,25.77,29.51,82.3,327,15.51,38.29,71.88
29557.28,57.4,41.13,89.64,570,49.41,48.62,45.0
4423.14,59.56,30.79,38.94,50,48.1,35.69,90.43
27059.05,37.34,42.19,22.32,473,15.52,44.4,60.98
35936.67,43.79,22.49,35.16,644,25.41,31.02,45.0
3253.74,51.09,34.33,36.18,104,26.86,41.33,88.45
6485.48,49.46,32.7,61.56,119,17.45,40.28,84.61
28948.65,58.71,33.47,49.69,521,7.41,40.15,52.07
18053.98,24.6,32.58,71.48,305,23.04,39.97,73.22
16738.4,43.23,17.76,66.1,317,51.82,25.0,79.42
6341.7,47.68,15.03,30.1,102,8.23,25.0,90.82
20764.03,55.6,44.25,72.74,372,10.92,50.0,66.96
5935.27,54.96,11.59,77.8,99,10.85,25.0,90.74
19588.2,59.12,26.37,57.87,374,23.72,32.21,71.43
30781.0,40.48,24.88,84.21,579,49.55,38.44,45.0
11072.31,53.23,22.6,72.64,179,27.92,31.52,81.92
19750.66,37.09,37.37,57.63,343,51.84,40.19,66.99
39688.62,36.89,36.09,82.49,703,9.78,50.0,45.0
27779.37,30.13,41.68,58.03,510,22.52,50.0,51.94
33812.91,52.73,23.84,51.7,637,21.25,25.0,45.0
17179.06,59.43,29.75,38.5,317,30.75,36.73,73.26
30946.58,30.25,41.23,80.63,508,17.08,42.53,45.08
2579.86,22.25,44.78,19.82,66,31.73,47.9,87.08
5793.54,52.62,43.93,47.88,72,44.86,48.36,81.74
8919.75,44.81,35.12,52.99,144,29.32,43.81,81.19
16676.13,58.39,15.01,54.38,308,11.71,25.0,81.68
33984.05,30.09,10.81,62.15,616,4.06,25.0,45.0
14504.38,22.84,38.88,50.46,286,25.82,49.73,70.96
26530.23,39.7,39.43,30.55,467,24.42,42.0,60.49
28663.26,23.42,36.12,78.56,497,26.69,45.08,59.38
23861.11,30.47,19.8,62.6,426,15.91,29.31,70.89
14932.44,25.04,32.39,78.66,296,64.23,34.34,75.06
23505.08,28.97,21.07,32.08,443,25.32,33.85,67.87
14348.36,24.25,25.77,60.96,263,61.52,34.45,73.84
4271.08,58.16,23.39,67.13,111,1.79,30.48,93.48
39719.36,31.14,41.98,40.67,751,42.01,48.0,45.0
5960.12,37.76,18.2,74.98,128,40.81,31.71,87.71
3821.59,55.94,30.22,10.2,50,14.21,34.15,93.79
35262.7,47.09,22.63,57.59,661,72.8,37.61,45.0
12771.55,44.72,33.21,59.09,227,68.0,32.25,78.66
26361.58,48.22,29.76,52.71,469,18.66,34.24,65.49
13831.22,53.15,42.34,60.4,234,13.95,49.02,75.83
16266.72,55.11,13.56,23.38,291,36.29,25.0,79.22
11222.41,45.71,17.72,64.78,188,17.04,25.0,89.87
14378.72,55.6,36.82,36.86,266,34.9,41.67,72.02
17017.32,41.42,22.91,46.16,305,21.42,30.38,77.1
29096.23,31.09,15.8,36.65,535,8.96,25.0,57.86
20949.91,55.2,27.62,47.91,395,57.64,36.99,69.32
37799.04,41.66,32.82,59.73,680,16.61,34.45,45.0
2633.34,56.25,11.57,77.07,50,31.37,25.0,96.27
20619.66,21.61,20.21,48.67,325,11.24,25.09,76.07
23784.77,35.9,38.33,35.86,452,29.78,45.23,62.97
36887.68,57.91,28.21,49.04,673,6.05,35.01,45.0
2917.18,29.99,11.24,65.1,50,35.48,25.77,92.82
23366.48,57.66,19.87,37.74,454,34.9,27.33,68.31
34291.57,58.16,32.37,43.14,591,33.81,38.65,45.0
10435.18,55.29,16.98,55.03,191,39.39,25.0,88.37
35175.4,42.55,38.96,33.52,615,18.06,47.44,45.0
1742.69,45.88,33.68,26.73,50,44.27,35.76,91.21
29565.73,54.78,26.5,21.23,482,60.95,28.91,62.18
37391.42,51.04,42.05,38.21,700,30.34,40.98,45.0
26630.71,45.2,23.71,13.87,503,18.01,27.89,59.04
18122.14,59.29,18.23,56.68,306,19.76,30.44,77.55
2750.36,47.43,33.15,24.07,52,29.13,38.53,86.53
36884.44,59.02,30.07,40.19,648,16.86,32.58,45.0
19341.55,22.3,21.73,31.54,362,35.5,29.46,76.64
2130.87,25.56,22.03,60.43,59,15.76,32.83,94.03
27903.02,38.06,23.94,78.03,482,25.82,32.45,62.32
19791.65,35.4,20.19,60.66,327,15.0,28.93,74.22
5849.47,51.31,34.86,53.4,134,11.12,45.95,84.17
9356.6,26.42,32.8,63.53,219,19.46,39.02,82.84
3515.14,59.04,25.43,12.4,76,5.19,28.61,94.54
23397.45,32.6,23.92,19.83,440,20.97,32.75,67.86
25259.15,37.16,22.78,17.59,451,29.86,29.77,67.6
20723.95,30.99,19.92,17.86,381,35.76,25.0,75.54
32866.98,43.17,13.0,30.84,606,21.95,25.0,45.0
34579.34,22.35,19.39,52.56,624,29.34,29.38,45.0
25009.35,25.99,21.24,19.17,488,20.0,25.19,69.36
1497.5,49.83,29.17,84.81,50,42.59,37.3,88.66
28113.96,27.46,37.08,78.34,519,39.67,42.86,52.37
17301.97,29.42,23.85,87.73,311,34.0,34.64,74.08
23056.74,51.72,43.07,13.4,418,2.15,50.0,64.58
26314.14,23.73,38.96,78.11,509,32.06,47.32,50.75
14659.23,37.5,44.47,74.3,270,12.4,50.0,71.29
36766.84,20.92,40.67,82.17,673,24.27,42.96,45.0
6225.02,33.87,31.59,52.24,118,12.57,38.93,89.06
27188.96,47.96,30.95,73.03,485,13.62,36.41,61.75
1170.02,23.6,14.53,14.1,50,31.49,25.0,96.12
37061.39,55.53,35.28,16.07,713,50.51,41.59,45.0
5387.66,56.38,31.01,19.48,125,16.16,33.61,88.49
4700.48,24.2,27.74,83.18,117,5.02,34.58,89.92
13987.3,59.63,34.27,14.89,228,38.76,36.33,78.19
15569.09,31.9,25.54,18.01,319,34.57,35.62,73.73
9357.7,23.36,28.34,84.43,219,22.2,36.73,82.48
23819.74,20.2,23.94,18.59,459,55.17,28.92,68.33
18273.65,36.34,35.11,79.58,373,21.98,40.31,68.76
2332.85,45.19,40.68,73.14,62,35.15,40.79,89.04
13466.43,33.29,39.43,13.22,224,21.53,46.65,76.77
32606.88,53.47,37.51,11.75,606,44.84,42.93,45.0
27898.36,48.66,10.48,52.75,482,3.72,25.0,68.3
29269.96,34.01,41.92,89.77,517,16.39,49.19,45.67
28226.56,49.37,19.62,80.31,521,28.34,30.27,55.3
13127.95,57.62,41.08,34.8,243,19.99,47.85,78.03
4886.89,23.72,16.89,40.9,100,45.55,27.66,88.17
11626.22,32.24,25.39,41.03,167,9.15,30.07,83.51
33439.63,38.53,36.23,68.73,604,31.45,44.89,45.0
39238.36,39.92,32.41,37.29,727,32.95,38.23,45.0
20260.03,41.69,24.56,21.82,387,14.22,35.44,70.08
1378.31,32.03,33.75,69.77,50,22.28,38.32,89.71
6461.75,46.69,29.21,46.64,124,37.37,34.82,85.19
13561.14,45.8,19.65,16.14,237,6.66,27.91,82.33
23564.83,43.11,32.62,73.2,441,39.39,37.71,66.43
3928.65,24.55,17.15,56.82,64,2.37,26.88,99.13
37790.93,39.08,34.29,49.15,710,36.83,42.99,45.0
15238.26,34.25,10.11,63.87,288,8.96,25.0,82.13
36590.78,39.64,29.21,50.43,664,20.18,40.3,45.0
31440.35,56.87,24.04,61.87,552,14.17,32.25,45.34
30462.05,39.22,20.61,79.4,582,34.21,26.05,47.79
24662.06,20.56,28.05,59.08,462,31.68,37.12,65.42
25444.57,37.55,32.59,62.77,515,34.45,38.94,51.36
25882.13,52.83,43.79,59.11,484,54.65,50.0,58.37
25520.13,51.2,39.16,52.49,479,13.51,45.99,60.94
22595.4,40.54,35.1,23.76,374,14.79,38.54,69.12
39470.15,29.99,26.76,36.85,725,29.33,33.87,45.0
29559.33,38.6,23.73,65.45,530,47.12,31.65,54.55
31300.91,42.55,11.14,44.04,590,16.96,25.0,45.0
35026.05,59.99,22.57,42.49,645,46.02,32.27,45.0
9409.95,45.77,39.69,70.74,196,19.42,43.34,81.83
4268.36,47.77,23.44,10.45,131,22.46,30.81,88.11
19832.88,39.66,26.16,64.32,341,21.25,30.02,76.72
21049.15,34.18,19.51,49.14,406,39.11,25.0,75.62
33338.09,52.52,19.59,40.14,623,18.92,25.39,45.0
18307.56,39.8,12.17,37.24,382,31.22,25.0,74.6
23263.27,59.79,31.48,23.83,441,33.43,43.0,63.93
21555.77,38.28,25.68,36.74,407,41.7,33.06,69.51
2489.91,22.72,31.21,41.31,67,37.88,38.42,87.21
24993.38,47.3,29.14,45.0,477,11.86,36.78,65.62
33293.69,21.87,37.96,63.78,642,22.36,45.8,45.0
7142.52,30.02,36.29,46.29,109,30.35,48.47,81.38
24178.94,34.15,37.0,73.7,430,15.31,40.97,65.51
24150.81,49.58,27.47,61.18,482,8.01,28.34,69.45
7403.21,39.77,22.39,25.17,86,5.26,28.24,93.26
5815.08,21.15,42.67,32.17,104,27.78,49.09,81.14
39222.03,44.67,11.9,16.34,717,15.23,25.0,45.0
16355.05,36.46,15.34,85.66,293,37.57,27.33,78.29
9869.45,56.87,24.69,80.92,219,42.14,33.22,85.76
7681.66,39.98,31.49,16.78,152,19.25,38.97,80.31
27036.47,48.36,10.29,55.93,482,38.15,25.0,66.26
24768.37,28.75,35.18,86.83,434,17.07,40.26,66.83
26098.53,50.44,29.56,69.77,482,42.76,31.51,62.47
4432.24,48.84,26.96,49.34,110,14.54,31.5,92.8
35847.85,56.16,24.82,29.29,655,46.5,32.36,45.0
16181.39,21.35,28.18,32.32,291,30.47,42.28,72.76
13221.41,37.9,15.66,68.9,223,24.74,25.0,80.74
19032.1,47.17,13.8,72.45,355,54.94,25.0,75.41
16212.58,23.81,20.14,52.3,303,21.59,32.11,77.8
34679.5,36.42,34.83,19.68,612,40.48,44.82,45.0
37241.18,57.69,30.59,84.71,703,49.18,40.01,45.0
12834.68,37.44,26.8,77.58,276,34.83,35.43,78.66
34693.5,59.42,30.0,21.24,632,31.04,34.35,45.0
31479.4,22.27,29.57,14.54,580,44.32,39.18,45.0
37301.5,48.71,20.75,52.87,651,12.56,30.52,45.0
10584.26,43.24,13.41,32.73,211,24.44,25.0,85.95
23501.41,40.02,41.39,32.66,439,46.52,49.23,61.05
11707.24,58.83,31.0,16.98,205,78.78,37.29,73.44
33139.69,25.19,34.42,86.27,584,18.39,38.86,45.0
1207.64,55.84,26.24,76.41,68,66.74,33.89,87.66
23027.95,47.65,36.48,19.11,428,16.07,42.52,63.97
14228.93,30.36,30.46,80.13,236,12.57,42.55,76.29
13584.66,56.07,11.88,64.64,268,26.23,25.0,80.96
26151.35,37.17,41.15,36.04,481,30.52,44.58,62.35
34207.89,52.57,20.69,79.7,623,18.63,32.38,45.0
24758.62,35.55,14.83,57.84,475,39.44,25.0,68.4
34273.75,54.04,13.08,77.89,558,34.94,27.35,45.0
11319.29,45.47,35.22,47.54,161,21.68,43.02,80.96
21260.57,25.64,34.64,50.05,421,0.58,39.48,70.19
18570.93,45.99,34.51,33.28,334,34.75,43.69,71.16
1454.15,27.65,42.05,41.02,50,17.6,49.72,83.81
22715.67,36.48,22.21,55.42,380,33.31,26.03,74.08
26799.45,26.81,29.64,85.76,492,32.24,35.17,64.97
24084.66,20.88,31.68,58.01,446,4.62,43.34,68.13
29714.92,28.48,44.28,21.79,576,26.0,50.0,45.0
23282.24,41.45,20.93,10.56,433,43.24,25.0,70.8
3603.26,39.26,43.47,78.08,58,14.01,50.0,86.46
5541.38,40.06,15.21,39.15,111,50.13,25.0,94.31
24262.51,29.91,36.74,35.2,469,57.77,38.35,63.07
11724.19,47.41,32.15,74.06,235,29.8,42.62,77.27
4106.16,48.17,38.59,85.63,90,32.23,49.78,84.03
17754.51,34.32,11.0,69.84,330,39.32,25.0,75.36
22618.58,55.25,12.73,23.91,397,49.89,25.0,73.27
13821.09,45.76,12.44,41.31,225,23.17,25.53,82.87
29096.91,48.52,30.75,70.75,499,14.07,35.45,62.63
26107.05,31.09,31.1,82.55,485,14.79,42.62,62.11
13979.92,20.02,41.71,89.89,267,27.93,50.0,75.02
30440.03,54.62,26.37,50.92,581,14.26,30.37,45.0
26299.11,52.9,12.38,75.8,492,51.0,25.0,68.54
25860.37,24.93,17.33,13.73,496,49.81,25.0,63.68
22583.68,34.96,10.28,32.87,407,31.76,25.0,73.59
1444.2,46.45,37.19,39.72,50,11.69,42.06,92.08
28163.78,46.08,38.55,88.04,487,36.32,48.06,58.77
15665.63,54.41,44.93,10.27,283,45.74,50.0,68.62
37761.78,25.61,24.43,34.64,641,25.56,33.58,45.0
32901.41,37.2,10.68,84.43,599,37.92,25.0,45.0
23920.08,23.89,18.22,34.53,466,25.03,33.6,66.26
10835.1,35.58,30.57,28.01,199,12.24,42.59,78.58
8944.98,20.6,43.67,68.41,181,21.04,50.0,79.3
14275.01,55.93,13.63,69.63,266,23.53,25.0,81.05
19586.15,41.08,14.26,47.77,342,39.9,25.0,76.18
12546.55,53.99,34.56,85.75,223,26.11,42.37,78.81
21082.25,22.4,33.35,26.22,413,37.27,43.05,63.94
7449.45,29.1,18.77,83.07,153,57.74,25.69,87.14
39130.8,30.38,38.46,70.44,696,32.71,43.77,45.0
5209.06,35.47,14.51,39.46,60,13.32,25.0,94.66
37345.82,52.11,42.4,74.55,684,45.63,48.13,45.0
36629.54,35.46,17.04,20.66,651,39.17,25.0,45.0
21489.06,28.19,12.85,20.48,386,19.11,25.0,76.08
29271.5,22.6,21.88,84.39,496,48.29,30.17,63.31
18005.88,23.18,16.57,17.58,353,22.31,25.0,77.17
25571.35,50.4,28.44,10.33,463,32.84,36.21,64.8
14282.46,37.79,34.04,41.12,261,30.64,40.05,76.61
12745.2,49.05,27.18,18.31,211,22.75,35.23,83.78
23550.96,47.29,33.12,79.04,421,57.33,40.93,64.45
20427.06,25.41,22.77,83.82,374,27.12,28.1,72.15
23601.92,25.72,10.98,48.59,414,19.2,25.0,71.65
12179.76,50.21,44.09,44.04,216,16.13,46.63,75.56
15311.36,48.85,38.68,53.12,313,19.46,48.59,70.26
4272.02,35.12,12.57,28.1,50,27.86,25.0,94.42
3038.78,23.1,25.72,33.84,60,21.47,34.87,91.82
10884.83,20.48,32.23,18.08,178,48.83,38.26,78.55
3895.63,31.53,16.67,45.72,104,32.92,25.0,95.2
5047.21,20.37,30.23,58.94,87,15.41,35.96,87.02
32704.21,29.2,28.68,84.42,568,69.08,38.08,45.0
2516.07,36.78,17.29,69.13,50,33.49,25.0,92.21
26698.77,24.86,14.94,67.85,494,47.41,25.0,66.9
11629.75,24.17,36.56,34.64,281,71.61,43.48,74.56
34990.28,55.86,21.29,81.06,583,38.95,28.27,45.0
19914.7,43.42,18.54,85.76,332,6.31,28.83,76.54
12917.48,57.38,35.83,84.58,267,16.83,38.31,79.45
21187.92,33.83,35.76,13.1,348,62.92,42.85,68.39
15896.36,47.09,19.67,58.35,289,43.1,28.04,78.91
23007.74,28.19,40.54,61.46,406,18.47,43.78,66.85
5466.78,44.73,34.09,33.61,83,21.75,37.7,85.92
39882.63,25.18,22.1,89.39,721,25.8,28.43,45.0
17596.68,20.08,24.96,33.29,312,27.29,27.93,77.34
14580.99,57.26,35.43,27.33,292,15.41,40.96,74.78
28698.18,42.2,17.41,48.73,555,23.56,25.0,56.66
15192.08,57.08,26.41,35.85,287,33.57,35.7,78.23
33497.7,33.35,32.87,83.92,603,34.26,40.26,45.0
18716.56,33.11,28.88,45.21,347,13.99,39.89,70.5
29062.78,36.03,31.29,42.81,549,64.69,39.67,46.45
5190.68,48.24,29.12,60.07,119,36.48,39.8,86.34
33998.65,42.63,16.97,16.49,627,8.58,25.0,45.0
29693.0,57.01,24.36,70.54,578,22.44,36.16,49.32
9256.95,21.02,28.62,71.47,153,43.42,31.7,84.42
6666.15,48.33,37.3,47.92,150,7.56,37.53,88.66
13335.4,33.21,32.89,86.46,260,10.72,38.73,78.37
39066.75,27.21,24.93,56.35,695,29.89,36.79,45.0
11016.43,40.42,44.1,65.62,206,65.43,50.0,73.25
18788.96,40.2,13.77,83.95,349,59.29,25.0,73.28
2170.79,25.48,17.24,63.31,50,51.23,25.0,93.26
16491.87,28.08,21.95,44.55,296,44.31,25.0,78.82
23281.48,36.33,18.0,11.98,385,25.94,25.0,72.73
38171.86,36.35,31.89,68.26,677,63.58,36.82,45.0
21152.71,32.7,11.38,87.19,379,20.45,25.0,74.14
32945.19,25.94,16.21,47.62,585,13.82,26.21,45.0
22337.98,20.17,20.27,37.18,385,38.67,26.99,73.37
2590.62,58.81,33.92,51.54,74,12.36,37.63,88.27
13285.32,57.74,40.66,68.27,239,21.03,48.4,73.47
23446.43,39.35,37.95,10.06,480,40.12,48.72,58.93
38073.16,59.8,16.37,80.98,698,21.86,25.0,45.0
34506.08,46.95,29.79,80.91,653,5.01,36.58,45.0
9905.87,22.75,11.05,53.3,175,13.02,25.0,85.09
9584.28,24.71,20.87,19.79,158,45.73,31.32,84.16
8845.75,56.64,38.21,63.74,167,20.47,45.99,77.78
36977.46,45.2,25.98,21.03,705,28.72,32.35,45.0
34253.98,53.73,15.25,50.6,621,51.67,25.0,45.0
31220.45,55.93,25.35,17.49,579,19.38,32.63,45.0
16316.67,37.92,16.93,57.13,303,27.64,25.0,81.27
20670.85,21.94,23.76,35.45,373,26.2,25.0,73.71
19108.94,27.53,27.07,76.48,346,23.58,31.91,75.88
10882.53,22.66,22.23,74.0,173,17.73,31.51,80.26
20696.09,27.55,42.79,89.88,376,35.21,47.34,68.53
2189.37,36.42,29.69,30.6,56,83.36,36.44,88.43
6140.6,24.73,39.5,14.94,119,41.18,47.29,83.56
35576.99,26.67,36.63,45.44,651,51.14,42.61,45.0
30315.51,37.83,33.14,16.67,569,25.2,33.05,45.0
17491.87,33.61,27.39,24.28,323,19.58,35.87,72.87
21168.86,38.71,10.08,57.78,385,28.59,25.0,75.53
15429.96,37.17,31.47,57.37,299,10.23,34.72,78.08
29890.41,45.78,22.46,13.47,547,28.35,32.34,52.4
31583.3,57.49,14.12,45.43,568,56.8,25.0,45.84
30768.12,24.31,25.56,52.42,571,42.69,35.86,45.0
29181.86,23.97,35.74,31.44,530,12.72,36.32,52.71
8975.67,54.11,43.66,79.76,156,25.45,50.0,76.49
14180.83,40.26,23.09,22.89,262,47.66,30.22,81.11
19323.97,50.66,29.0,30.31,356,13.48,38.74,71.27
13900.93,28.62,39.79,22.56,225,15.08,50.0,75.15
30442.67,53.15,21.69,19.32,562,17.72,27.83,48.5
13844.79,56.95,14.98,80.32,298,44.76,25.0,82.16
6391.05,45.42,19.87,32.23,92,38.31,25.26,90.59
16562.58,24.24,41.47,67.8,289,49.96,47.59,69.77
39216.66,55.81,15.58,44.24,783,11.72,25.0,45.0
9809.38,51.7,21.52,60.87,158,20.19,29.29,85.03
24874.19,50.04,26.26,84.25,484,27.08,31.59,65.43
17885.95,21.47,39.65,77.57,319,33.54,48.15,68.54
3769.96,51.96,42.82,15.52,70,39.09,50.0,83.96
20027.19,25.52,24.9,77.62,361,23.09,39.17,71.65
28384.41,28.9,42.62,46.15,527,16.71,50.0,49.98
21015.58,43.09,15.65,38.01,343,20.55,25.0,74.4
35012.14,30.6,15.49,63.79,641,30.37,25.0,45.0
12268.54,46.45,43.22,86.02,213,44.3,44.85,74.94
4363.72,44.32,27.84,17.53,50,4.24,29.76,92.98
37526.06,24.33,16.51,71.45,710,58.72,25.74,45.0
15749.66,46.24,27.08,26.28,234,29.88,34.14,77.26
23479.82,56.96,37.41,40.41,481,46.17,41.43,60.36
31888.12,26.44,38.94,79.91,595,26.09,45.44,45.0
13648.23,43.88,40.24,53.66,214,30.34,45.61,77.16
28930.42,33.67,29.93,15.4,559,32.24,36.53,47.48
6281.34,38.38,40.34,50.64,95,14.41,44.43,85.44
12360.46,31.48,27.85,73.17,207,3.79,36.73,85.8
6643.71,34.17,31.25,52.31,76,42.73,37.28,87.28
32637.99,21.16,36.56,23.35,572,32.29,46.37,45.0
9683.32,59.26,24.89,45.6,157,31.74,31.08,87.13
28978.74,44.99,12.58,83.95,547,26.32,25.0,54.79
37788.64,40.03,22.26,62.66,716,56.99,28.84,45.0
21583.12,35.35,31.84,68.39,361,24.4,37.01,67.03
22061.14,41.57,16.73,72.87,408,43.05,25.0,71.82
18980.31,35.2,15.19,17.26,299,33.51,25.85,77.41
13709.72,34.4,20.26,56.52,256,56.88,29.47,83.09
19550.55,38.56,11.12,40.07,410,28.76,25.0,75.32
24509.49,31.04,36.02,21.13,401,39.7,45.34,61.56
39453.67,27.2,19.06,26.22,692,43.42,25.0,45.0
37572.82,42.26,14.35,72.49,701,14.48,25.0,45.0
34623.97,53.71,34.47,22.92,651,44.49,41.43,45.0
35676.09,26.11,39.5,34.99,625,6.68,49.87,45.0
19246.12,21.31,10.7,32.79,387,56.49,25.0,76.87
26640.33,29.87,18.18,13.89,464,12.08,25.0,69.05
35907.6,59.19,43.08,46.97,695,30.18,50.0,45.0
16325.08,53.15,23.48,71.27,309,44.55,32.74,77.12
38508.74,43.83,42.85,11.77,732,50.53,50.0,45.0
17215.66,57.17,19.6,19.0,322,55.95,25.31,78.5
24442.22,37.81,17.63,67.61,461,4.34,31.4,67.98
28682.38,59.33,17.49,57.49,539,28.29,25.0,56.68
38073.09,31.85,12.98,67.22,721,37.22,25.0,45.0
10540.03,29.61,41.38,28.41,191,11.66,45.8,76.49
30099.11,45.52,44.29,74.3,525,53.47,50.0,45.0
21311.81,35.13,43.41,48.39,386,10.29,46.64,69.55
11473.73,45.05,39.82,58.82,192,36.08,44.82,77.04
31287.67,32.2,39.64,17.37,554,33.09,50.0,45.0
22536.67,44.72,33.14,26.4,451,47.58,38.6,60.46
26777.98,31.03,38.92,71.87,502,51.44,45.14,52.44
13593.14,22.04,17.29,27.91,262,10.81,25.0,80.9
19769.68,56.49,23.58,17.4,386,28.71,33.17,73.35
25076.82,55.33,32.43,57.78,471,67.77,40.96,58.73
16791.52,58.83,40.62,53.83,352,17.44,49.53,71.33
8736.53,48.66,33.12,58.63,106,45.11,45.23,78.63
38503.98,47.31,39.37,59.46,675,33.61,48.38,45.0
20947.23,42.36,26.59,50.02,363,46.79,34.94,69.46
29622.89,25.04,35.11,49.5,504,46.25,43.58,49.03
17030.84,27.57,44.3,83.93,312,19.66,50.0,69.26
14850.14,31.58,15.37,52.71,274,56.14,25.0,79.54
16879.41,55.61,42.44,59.38,356,45.39,49.65,68.39
16958.67,26.92,28.28,31.36,331,6.22,39.42,74.32
22223.02,56.91,32.51,79.69,391,5.89,30.74,72.88
22195.32,40.91,40.73,11.95,416,8.99,47.88,65.59
20389.0,48.62,24.34,54.58,325,17.15,32.9,71.11
6256.65,24.41,24.65,40.71,117,25.43,30.28,92.63
20346.94,30.76,28.45,58.31,372,44.26,32.09,71.04
7595.05,58.34,10.67,38.81,116,40.6,25.0,89.27
5919.3,30.65,27.38,67.42,103,64.51,38.62,84.23
37373.18,31.86,20.19,11.63,662,27.27,26.03,45.0
24593.05,27.9,42.48,42.47,424,54.95,46.97,63.53
26720.11,25.16,13.07,76.5,503,16.28,25.0,62.45
